,bookID,title,authors,average_rating,  num_pages,ratings_count,text_reviews_count,publication_date
10614,43325,Nothing Lasts Forever,Sidney Sheldon,3.84,384,26040,614,9/1/1995
10615,43328,Rage of Angels,Sidney Sheldon,3.93,512,30283,860,8/3/1999
10616,43331,He Sees You When You're Sleeping,Mary Higgins Clark/Carol Higgins Clark,3.79,230,477,31,11/1/2002
10617,43332,My Gal Sunday,Mary Higgins Clark,3.57,206,5355,183,2/1/2003
10618,43334,We'll Meet Again,Mary Higgins Clark,3.85,234,8892,260,2/2/2004
10619,43335,All Through the Night,Mary Higgins Clark,3.7,256,6332,224,10/1/1999
10620,43338,The Night Awakens: A Mystery Writers of America Anthology,Mary Higgins Clark/Angela Zeman/Noreen Ayres/Sally Cabot Gunning/Joseph Hansen/Sarah Shankman/Nancy Pickard/Eleanor Taylor Bland/Brendan DuBois/Edward D. Hoch/Loren D. Estleman,3.51,303,162,13,2/1/2000
10621,43339,Where Are the Children?,Mary Higgins Clark,4.02,304,39738,969,7/1/2005
10622,43340,The Second Time Around,Mary Higgins Clark,3.75,373,7472,296,4/1/2004
10623,43342,You Belong To Me,Mary Higgins Clark,3.87,384,20843,421,4/1/1999
10624,43343,Stowaway and Milk Run: Two Unabridged Stories From Mary Higgins Clark,Mary Higgins Clark/Jan Maxwell,3.49,0,64,2,12/1/1999
10625,43344,The Christmas Thief (Regan Reilly Mysteries  #9),Mary Higgins Clark/Carol Higgins Clark,3.61,253,12,2,1/1/2004
10626,43348,Kitchen Privileges: A Memoir,Mary Higgins Clark,3.84,208,1756,255,11/19/2002
10627,43352,I'll Be Seeing You,Mary Higgins Clark,3.81,307,14904,291,5/1/1994
10628,43360,Mount Vernon Love Story: A Novel of George and Martha Washington,Mary Higgins Clark,3.62,254,3914,495,6/1/2003
10629,43361,Inventing the People: The Rise of Popular Sovereignty in England and America,Edmund S. Morgan,3.78,320,106,4,9/17/1989
10630,43363,Benjamin Franklin,Edmund S. Morgan,3.87,352,1476,84,8/11/2003
10631,43365,American Slavery  American Freedom,Edmund S. Morgan,4.11,464,3008,83,10/17/2003
10632,43368,The Puritan Dilemma: The Story of John Winthrop,Edmund S. Morgan,3.41,210,551,58,10/1/2006
10633,43370,Thomas Jefferson: Author of America,Christopher Hitchens,3.91,188,2319,221,5/31/2005
10634,43371,No One Left to Lie to: The Values of the Worst Family,Christopher Hitchens,3.86,150,1433,157,7/17/2000
10635,43372,The Missionary Position: Mother Teresa in Theory and Practice,Christopher Hitchens,4.06,98,7240,571,4/17/1997
10636,43375,Unacknowledged Legislation: Writers in the Public Sphere,Christopher Hitchens,4.01,430,211,16,1/1/2002
10637,43376,For the Sake of Argument: Essays and Minority Reports,Christopher Hitchens,4.16,368,221,9,9/17/1994
10638,43377,The Trial of Henry Kissinger,Christopher Hitchens,3.96,161,2614,187,6/17/2002
10639,43378,A Long Short War: The Postponed Liberation of Iraq,Christopher Hitchens,3.75,112,371,24,6/3/2003
10640,43380,Blaming the Victims: Spurious Scholarship and the Palestinian Question,Edward W. Said/Christopher Hitchens,4.22,296,166,7,9/17/2001
10641,43384,Unacknowledged Legislation: Writers in the Public Sphere,Christopher Hitchens,4.01,432,24,4,3/17/2001
10642,43390,1968: War and Democracy,Eugene J. McCarthy/Christopher Hitchens,4.5,246,2,1,9/23/2000
10643,43394,Orwell in Spain: The Full Text of Homage to Catalonia  with Associated Articles  Reviews and Letters from the Complete Works of George Orwell,George Orwell/Christopher Hitchens,4.14,416,211,16,5/3/2001
10644,43399,Prepared for the Worst: Selected Essays and Minority Reports,Christopher Hitchens,4.02,365,164,7,11/1/1988
10645,43401,Hons and Rebels,Jessica Mitford/Christopher Hitchens,4.13,284,2999,200,9/30/2004
10647,43409,How to Be Lost,Amanda Eyre Ward,3.54,290,6176,675,8/30/2005
10648,43416,The Complete Stories of Theodore Sturgeon  Volume 7: A Saucer of Loneliness,Theodore Sturgeon/Paul Williams/Kurt Vonnegut Jr.,4.42,400,141,11,9/5/2002
10649,43419,Surviving Justice: America's Wrongfully Convicted and Exonerated,Scott Turow/Lola Vollen/Dave Eggers,4.29,489,264,32,11/4/2005
10650,43423,McSweeney's #14,Dave Eggers,3.73,306,334,21,9/27/2004
10651,43424,The Best of McSweeney's  Vol. 2,Dave Eggers,3.81,384,68,5,8/25/2005
10653,43432,The Tenants of Moonbloom,Edward Lewis Wallant/Dave Eggers,3.88,264,520,78,11/30/2003
10654,43433,McSweeney's #18,Dave Eggers,3.72,200,407,31,12/8/2005
10655,43437,McSweeney's #19,Dave Eggers/T. Coraghessan Boyle/Adam Golaski/Sean Casey/Brendan Connell,3.8,250,305,15,4/10/2006
10656,43438,McSweeney's #11,Dave Eggers/A.G. Pasquella/Brent Hoff/Stephen Elliott/Daphne Beal/Denis Johnson/Tom Bissell/Sean Warren/Samantha Hunt/Robert Olmstead/T. Coraghessan Boyle/David Means/Doug Dorst/Joyce Carol Oates/McSweeney's Publishing,3.94,293,171,6,7/1/2003
10657,43440,Forty Stories,Donald Barthelme,4.2,246,2496,123,4/7/2005
10658,43441,A Tramp Abroad,Mark Twain/Dave Eggers,3.86,400,26,9,10/14/2003
10660,43454,Black Cat (Gemini  #2),V.C. Andrews,3.76,375,23,4,10/5/2004
10661,43455,Shooting Stars (Shooting Stars  #1-4),V.C. Andrews,3.94,656,1231,22,12/1/2002
10662,43456,Scattered Leaves (Early Spring  #2),V.C. Andrews,3.78,416,1481,44,2/27/2007
10663,43457,Rose (Shooting Stars  #3),V.C. Andrews,3.72,185,2352,29,9/1/2001
10664,43459,Ice (Shooting Stars  #2),V.C. Andrews,3.75,208,2455,26,7/31/2001
10665,43460,Into the Woods (De Beers  #4),V.C. Andrews,3.87,464,2395,34,1/1/2003
10666,43461,Ruby (Landry  #1),V.C. Andrews,3.93,402,17,0,12/1/1994
10667,43475,Criss Cross,Lynne Rae Perkins,3.34,337,7752,1056,8/30/2005
10668,43476,The Criss Cross,Crystal Lacey Winslow,4.2,360,110,16,8/1/2004
10669,43484,Honey (Shooting Stars  #4),V.C. Andrews,3.74,180,2447,27,10/2/2001
10670,43486,Raven (Orphans  #4),V.C. Andrews,3.71,192,4678,59,1/27/1999
10672,43488,Hidden Leaves (De Beers  #5),V.C. Andrews,3.87,288,2023,26,3/1/2003
10673,43489,Music in the Night (Logan  #4),V.C. Andrews,3.85,320,5554,64,3/1/1998
10674,43490,Runaways (Orphans  #5),V.C. Andrews,3.77,342,5121,78,11/1/1998
10675,43491,Child of Darkness (Gemini  #3),V.C. Andrews,3.81,400,19,4,3/15/2005
10679,43509,Harry Potter and the Goblet of Fire (Harry Potter  #4),J.K. Rowling,4.56,636,18754,906,7/8/2000
10680,43526,Sun-Kissed (The Au Pairs #3),Melissa de la Cruz,3.86,306,2720,51,5/23/2006
10681,43527,Crazy Hot (The Au Pairs  #4),Melissa de la Cruz,3.94,271,2501,64,5/8/2007
10682,43529,The Au Pairs (The Au Pairs #1),Melissa de la Cruz,3.65,294,6140,244,5/31/2005
10683,43536,Wooden: A Lifetime of Observations and Reflections On and Off the Court,John Wooden/Steve Jamison,4.45,201,3429,274,4/22/1997
10684,43544,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Stories,Robert Louis Stevenson/Jenny Davidson,4.01,320,857,57,10/1/2003
10685,43545,The Once and Future King (The Once and Future King  #1-4),T.H. White,4.07,639,85082,2921,6/15/1987
10686,43547,Rose of No Man's Land,Michelle Tea,3.52,320,1484,161,2/5/2007
10687,43548,The Roses of No Man's Land,Lyn Macdonald,4.26,320,293,36,9/7/1993
10688,43554,The Quitter,Harvey Pekar/Dean Haspiel,3.6,104,1318,125,9/6/2006
10689,43555,The Best American Comics 2006,Harvey Pekar/Anne Elizabeth Moore/Esther Pearl Watson/Lilli Carré/Robert Crumb/Chris Ware/Kim Deitch/Jaime Hernández/Alison Bechdel/Joe Sacco/Lynda Barry/Justin Hall/Joel Priddy/Anders Nilsen/David Lasky/Ben Katchor/Rebecca Dart/Ivan Brunetti/Jonathan   Bennett/John Porcellino/David Heatley/Lloyd Dangle/Hob/Gilbert Shelton/Olivia Schanzer/Alex Robinson/Jessica Abel/Seth Tobocman/Rick Geary/Tom Hart/Kurt Wolfgang/Jesse Reklaw,3.87,293,1502,124,10/1/2006
10690,43556,The New American Splendor Anthology: From Off the Streets of Cleveland,Harvey Pekar,4.21,300,577,25,1/22/1993
10691,43562,American Splendor: Another Day,Harvey Pekar/Ty Templeton/Eddie Campbell/Hilary Barta,3.71,136,349,28,4/7/2007
10692,43564,Face Off: How to Draw Amazing Caricatures & Comic Portraits,Harry Hamernik,4.02,127,67,5,9/27/2006
10694,43586,Lout Rampage!,Daniel Clowes,4.1,96,177,9,11/1/1992
10695,43594,The Campfire Collection: Spine-tingling Tales to Tell in the Dark,Eric B. Martin/George R. Stewart/Peter Matthiessen/Robert W. Service/Judith M. Brueske/Anthony Boucher/Tobias Wolff/John Long/Frank Norris/Beryl Bainbridge/Greg Child/Marc Reisner/Haruki Murakami/Jack London/Edgar Allan Poe/Paul Bowles/Larry Kanuit,3.22,176,50,6,3/1/2000
10696,43603,The People of Paper,Salvador Plascencia,4.09,256,4154,458,11/13/2006
10697,43616,The Gunslinger's Bride (Montana Mavericks: Historicals #1),Cheryl St. John,3.68,304,137,11,8/24/2001
10698,43618,Two Brothers: The Lawman / The Gunslinger (Two Brothers  #1-2),Linda Lael Miller,4.04,393,823,40,1/1/2001
10699,43619,The Gunslinger (Two Brothers  #2),Linda Lael Miller,4.22,179,78,1,1/1/1999
10700,43620,The Gunslinger,Mary McBride,4.1,304,17,2,12/23/1994
10701,43623,Gunslinger and Nine Other Action-Packed Stories of the Wild West,Ed Gorman/Bill Pronzini,4.25,131,4,1,3/1/1995
10702,43630,Leadership and the One Minute Manager: Increasing Effectiveness Through Situational Leadership,Kenneth H. Blanchard/Drea Zigarmi/Patricia Zigarmi,3.97,111,2592,123,10/20/1999
10703,43636,Atlantic Shift,Emily Barr,3.31,406,138,12,3/14/2005
10704,43641,Water for Elephants,Sara Gruen,4.09,335,1260027,52759,5/1/2007
10705,43650,Something Borrowed,Rebecca Hagan Lee,4.14,282,38,1,2/1/1995
10706,43656,Double-Cross (Athena Force #4),Meredith Fletcher,3.72,304,38,3,9/24/2004
10707,43661,McNally's Alibi (Archy McNally Novels),Vincent Lardo/Lawrence Sanders,3.9,304,221,4,8/5/2003
10708,43666,McNally's Puzzle (Archy McNally  #6),Lawrence Sanders,3.85,343,1569,63,2/1/1997
10709,43669,McNally's Caper (Archy McNally  #4),Lawrence Sanders,3.9,352,1604,49,1/1/1995
10710,43673,The First Deadly Sin (Deadly Sins  #2),Lawrence Sanders,4.04,628,5817,145,4/15/1987
10711,43675,First Deadly Sin,Lawrence Sanders,4.04,17,2,0,7/1/1989
10712,43678,The Anderson Tapes (Deadly Sins #1),Lawrence Sanders,3.68,336,1275,25,3/15/1987
10713,43681,A Garden Of Vipers (Carson Ryder  #3),Jack Kerley,3.96,400,562,37,2/6/2007
10714,43682,The Death Collectors (Carson Ryder  #2),Jack Kerley,3.94,400,1088,78,5/2/2006
10715,43691,The Master,Colm Tóibín,3.83,339,7299,771,5/3/2005
10716,43700,The South,Colm Tóibín,3.6,240,807,92,10/1/1992
10717,43702,The Blackwater Lightship,Colm Tóibín,3.87,288,4421,367,6/5/2005
10718,43704,The Sign of the Cross: Travels in Catholic Europe,Colm Tóibín,3.8,243,23,7,5/4/2001
10719,43706,Through the Arc of the Rain Forest,Karen Tei Yamashita,3.9,212,127,18,7/1/1990
10720,43708,Tropic of Orange,Karen Tei Yamashita,3.55,268,1749,118,9/1/1997
10721,43713,Structure and Interpretation of Computer Programs (MIT Electrical Engineering and Computer Science),Harold Abelson/Gerald Jay Sussman/Julie Sussman,4.45,657,3654,133,7/25/1996
10722,43717,Crooked Little Vein,Warren Ellis,3.82,288,7811,991,7/24/2007
10723,43722,Fell,Warren Ellis/Ben Templesmith,4.16,128,6740,283,6/5/2007
10724,43723,Hellblazer: Setting Sun,Warren Ellis/Frank Teran/Tim Bradstreet/Javier Pulido/James Romberger/Marcelo Frusín,4.2,96,2583,35,10/1/2004
10725,43725,NextWave: Agents of H.A.T.E.  Vol. 1: This is What They Want,Warren Ellis/Stuart Immonen/Wade Von Grawbadger/Dave McCaig,4.16,144,4119,184,9/13/2006
10726,43738,Desolation Jones: Made in England,Warren Ellis/J.H. Williams III,3.93,144,1767,76,10/4/2006
10727,43739,Iron Man: Extremis,Warren Ellis/Adi Granov,4.09,160,10792,290,2/14/2007
10728,43747,The Authority  Vol. 2: Under New Management,Warren Ellis/Mark Millar/Bryan Hitch/Frank Quitely,4.15,200,4146,71,11/1/2000
10729,43755,Azumanga Daioh  Vol. 3 (Azumanga Daioh  #3),Kiyohiko Azuma/あずま きよひこ,4.38,166,2144,19,2/17/2004
10730,43758,The Queen of the Damned (The Vampire Chronicles  #3),Anne Rice,3.89,448,121794,1667,11/29/1997
10732,43763,Interview with the Vampire (The Vampire Chronicles  #1),Anne Rice,3.99,342,433413,7368,8/31/2004
10734,43780,Vampire Chronicles: Interview with the Vampire  The Vampire Lestat  The Queen of the Damned (Anne Rice),Anne Rice/Robert O'Keefe/F. Murray Abraham/Michael York/Kate Nelligan/David Purdham,4.27,9,10350,120,11/17/1992
10735,43781,Merrick (The Vampire Chronicles #7),Anne Rice,3.73,370,35529,478,10/2/2001
10737,43796,The Vampire Companion,Katherine Ramsland/Anne Rice,3.94,608,4829,25,8/1/1995
10738,43798,The Feast of All Saints,Anne Rice,3.85,570,16178,337,1/28/1992
10739,43799,Exit to Eden,Anne Rampling/Anne Rice,3.58,336,12646,323,4/24/1998
10740,43808,Anne Rice's The Vampire Lestat: A Graphic Novel,Faye Perozich/Anne Rice/John Bolton/Daerick Gröss,4.2,404,70039,138,11/30/1991
10742,43814,The Vampire Lestat (The Vampire Chronicles  #2),Anne Rice,4.07,481,156354,2720,8/31/2004
10744,43819,Anne Rice Value Collection: Mayfair Witches (Lives of the Mayfair Witches #1-3),Anne Rice/Joe Morton/Tim Curry/Lindsay Crouse,4.23,10,35,3,11/7/2000
10746,43824,Vittorio the Vampire (New Tales of the Vampires  #2),Anne Rice,3.52,292,685,36,3/8/1999
10747,43826,The Feast Of All Saints,Anne Rice,3.85,640,86,5,12/4/1997
10748,43828,The Unauthorized Anne Rice Companion,George Beahm,3.68,246,97,0,5/1/1996
10749,43841,When Christ and His Saints Slept  (Henry II and Eleanor of Aquitaine  #1),Sharon Kay Penman,4.27,784,12022,648,2/6/1996
10750,43877,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams and Reaching Your Destiny,Robin S. Sharma,3.83,208,71133,3741,4/21/1999
10751,43878,The Monk Who Sold His Ferrari: A Fable about Fulfilling Your Dreams and Reaching Your Destiny (Revised),Robin S. Sharma,3.83,241,781,93,12/31/2015
10752,43884,Phantom (Sword of Truth  #10),Terry Goodkind,3.99,587,38420,452,7/18/2006
10753,43888,The Sword of Truth  Boxed Set I: Wizard's First Rule  Blood of the Fold  Stone of Tears (Sword of Truth  #1-3),Terry Goodkind,4.29,2480,4196,81,11/15/1998
10754,43889,Wizard's First Rule (Sword of Truth  #1),Terry Goodkind,4.13,836,204648,4986,4/14/2003
10755,43893,Naked Empire (Sword of Truth  #8),Terry Goodkind,3.81,736,44561,556,6/1/2004
10756,43895,Legends 2 (Legends 1  Volume 2of3),Robert Silverberg/Terry Goodkind/George R.R. Martin/Anne McCaffrey,3.88,379,623,20,11/1/1999
10757,43899,Naked Empire (Sword of Truth  #8),Terry Goodkind,3.81,685,171,6,10/1/2004
10758,43905,The Wood Boy / The Burning Man,Raymond E. Feist/Tad Williams/Mat Broome/Robin Gillespie/Sean J. Jordan/Brett Booth,3.63,144,363,13,12/21/2005
10759,43910,The King's Buccaneer (Krondor's Sons  #2),Raymond E. Feist,4.02,465,131,6,10/18/1992
10760,43915,Magician: Apprentice Volume 1  (Raymond E. Feist's Magician: Apprentice #1),Raymond E. Feist/Michael Avon Oeming/Bryan J.L. Glass/Ryan Stegman,4.45,168,19895,114,5/30/2007
10761,43918,Magician (The Riftwar Saga  #1-2),Raymond E. Feist,4.32,568,73,7,1/1/1982
10762,43919,Faerie Tale,Raymond E. Feist,3.88,490,7908,349,11/15/1989
10763,43924,Promise Me (Myron Bolitar  #8),Harlan Coben,3.99,504,21149,1138,3/27/2007
10764,43925,The Final Detail (Myron Bolitar  #6),Harlan Coben,4.02,344,157,16,5/1/2005
10765,43926,The Innocent,Harlan Coben,3.96,503,21382,1229,4/25/2006
10766,43927,No Second Chance,Harlan Coben,4.08,452,22104,1237,4/27/2004
10767,43929,Darkest Fear (Myron Bolitar  #7),Harlan Coben,4.05,354,13462,583,11/8/2008
10768,43930,Gone for Good,Harlan Coben,4.1,432,35722,1844,3/4/2003
10769,43932,Drop Shot (Myron Bolitar  #2),Harlan Coben/Martine Leconte,3.94,341,20461,981,2/5/1996
10770,43933,Tell No One,Harlan Coben,4.11,370,95220,4017,8/25/2009
10771,43937,The Aeneid: A New Prose Translation,Virgil/David   West,3.84,353,105,10,8/6/1991
10772,43939,The Complete Odes and Epodes,Horace/David   West,4,200,40,3,5/16/2000
10773,43940,Object Thinking,David      West,3.99,334,155,21,7/23/2019
10774,43949,Left Foot Forward: A Year in the Life of a Journeyman Footballer,Garry Nelson,3.97,375,92,4,5/1/1996
10775,43958,Apologia Pro Vita Sua (A Defense of One's Life),John Henry Newman,4.12,336,894,52,6/17/2005
10776,43959,Margherita Dolce Vita,Stefano Benni/Antony Shugaar,3.71,208,1704,100,11/1/2006
10777,43960,Living La Dolce Vita: Bring the Passion  Laughter  and Serenity of Italy Into Your Daily Life,Raeleen D'Agostino Mautner,3.76,272,110,11,4/1/2003
10778,43961,The Letters of Vita Sackville-West and Virginia Woolf,Louise DeSalvo/Mitchell Alexander Leaska/Vita Sackville-West/Virginia Woolf,4.27,480,1133,37,9/30/2004
10779,43963,Vita,Melania G. Mazzucco/Virginia Jewiss,3.77,433,592,48,9/19/2006
10780,43979,The Church in Emerging Culture: Five Perspectives,Leonard Sweet/Brian D. McLaren/Erwin Raphael McManus/Michael S. Horton/Frederica Matthewes-Green/Andy Crouch,3.36,272,190,6,10/19/2003
10781,43980,A History of the World in 10½  Chapters,Julian Barnes,3.89,320,10008,638,11/27/1990
10782,43988,Life Is a Caravanserai,Emine Sevgi Özdamar/Luise von Flotow,3.71,270,89,8,8/30/2000
10783,43992,True Evil,Greg Iles,4.09,512,13021,781,12/12/2006
10784,43993,The Quiet Game (Penn Cage #1),Greg Iles,4.2,580,21288,1418,7/1/2000
10785,43994,Trapped (Mississippi #2),Greg Iles,4,434,320,19,8/27/2002
10786,43995,The Footprints of God,Greg Iles,3.77,528,6179,516,12/28/2004
10787,43996,Dead Sleep,Greg Iles,4.05,452,8124,475,7/2/2002
10788,44001,Small Island,Andrea Levy,3.95,441,21165,1145,4/1/2005
10789,44002,Never Far From Nowhere,Andrea Levy,3.7,282,648,42,8/8/1996
10790,44011,Shield of Thunder (Troy  #2),David Gemmell/Željko Petrović,4.36,480,7356,171,9/1/2006
10793,44022,Full Circle: A South American Journey,Luis Sepúlveda/Chris Andrews,3.77,192,56,9,12/31/1996
10794,44030,Looking East,Steve McCurry,4.55,124,83,8,9/1/2006
10795,44034,Masters of Small Worlds: Yeoman Households  Gender Relations  and the Political Culture of the Antebellum South Carolina Low Country,Stephanie McCurry,3.69,344,98,6,11/1/1997
10796,44039,Borges and The Eternal Orangutans,Luis Fernando Verissimo/Margaret Jull Costa,3.81,135,567,80,5/17/2005
10797,44045,A Universal History of Iniquity,Jorge Luis Borges/Andrew Hurley,3.97,128,3101,129,7/27/2004
10799,44053,Odes to Common Things,Pablo Neruda/Ferris Cook/Ken Krabbenhoft,4.39,152,1885,105,5/1/1994
10800,44067,Full Woman  Fleshly Apple  Hot Moon: Selected Poems,Pablo Neruda/Stephen Mitchell,4.45,288,1018,66,2/11/1998
10801,44086,Maps for Lost Lovers,Nadeem Aslam,3.78,400,2127,277,5/9/2006
10802,44089,Phantom Pain,Arnon Grunberg/Sam Garrett,3.34,288,406,11,5/15/2004
10803,44100,The Ethics and Politics of Asylum: Liberal Democracy and the Response to Refugees,Matthew J. Gibney,3.55,287,10,2,7/8/2004
10804,44101,Arkham Asylum: Living Hell,Dan Slott/Ryan Sook/Wade Von Grawbadger/Jim Royal,3.81,144,1709,88,3/1/2004
10805,44128,Blackout (Kat Bronsky #2),John J. Nance,3.96,672,572,36,12/9/2000
10806,44131,Design Like You Give a Damn: Architectural Responses to Humanitarian Crises,Architecture For Humanity/Cameron Sinclair,4.12,336,792,27,1/15/2006
10807,44133,The Winter's Tale,William Shakespeare/Susan Snyder/Deborah T. Curren-Aquino,3.7,279,18126,587,3/1/2007
10808,44145,The Bar on the Seine,Georges Simenon/David Watson,3.69,160,380,54,12/26/2006
10809,44146,Maigret in Holland,Georges Simenon,3.59,180,265,20,6/16/2003
10810,44147,The Man Who Watched Trains Go By,Georges Simenon/Marc Romano/D. Thin/Luc Sante,3.85,203,1392,86,11/7/2005
10811,44148,Maigret and the Killer,Georges Simenon/Lyn Moir,3.86,168,471,29,6/16/2003
10812,44149,Lock 14,Georges Simenon/Robert Baldick,3.63,154,406,45,7/25/2006
10813,44151,The Madman of Bergerac,Georges Simenon,3.77,160,7,1,12/4/2003
10814,44153,Dirty Snow,Georges Simenon/Marc Romano/William T. Vollmann,3.93,244,1780,220,8/31/2003
10815,44156,The Man Who Wasn't Maigret: A Portrait of Georges Simenon,Patrick Marnham,4.08,404,44,7,4/15/1994
10817,44158,The Engagement,Georges Simenon/Anna Moschovakis/John N. Gray,3.75,135,494,67,3/6/2007
10819,44162,Maigret and the Headless Corpse,Georges Simenon/Eileen Ellenbogen,3.81,196,392,37,6/26/1985
10820,44164,Maigret Loses His Temper (Maigret  #61),Georges Simenon,3.83,144,370,26,6/16/2003
10821,44170,The Looking Glass Wars,Frank Beddor,3.93,364,37148,3142,9/26/2006
10822,44175,Rash,Pete Hautman,3.75,256,2994,459,6/1/2006
10823,44176,Saints at the River,Ron Rash,3.81,239,2967,335,7/1/2005
10824,44179,The World Made Straight,Ron Rash,3.87,289,2143,254,3/20/2007
10825,44181,Eureka Mill,Ron Rash,4.2,64,155,15,9/1/2001
10826,44183,Chemistry and Other Stories,Ron Rash,4.19,230,601,79,9/5/2000
10827,44184,Monster,Walter Dean Myers,3.72,281,56171,5341,3/5/2019
